Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1619788283107,30/04/2021 13:11:23,1619788283425,1,30/04/2021 14:11:23,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,BEGIN QUESTIONNAIRE,
2,1619788306210,30/04/2021 13:11:46,1619788306492,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,mouse,mouse
3,1619788306266,30/04/2021 13:11:46,1619788306497,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,mouse-quantised,1
4,1619788306266,30/04/2021 13:11:46,1619788306497,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,problems,no
5,1619788306266,30/04/2021 13:11:46,1619788306497,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,problems-quantised,1
6,1619788306266,30/04/2021 13:11:46,1619788306498,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,problems-text,
7,1619788306266,30/04/2021 13:11:46,1619788306498,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,drugs/alcohol-1,No
8,1619788306266,30/04/2021 13:11:46,1619788306498,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,tired,Tired
9,1619788306266,30/04/2021 13:11:46,1619788306498,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,tired-quantised,2
10,1619788306266,30/04/2021 13:11:46,1619788306499,1,30/04/2021 14:11:46,49173,3,questionnaire-iqdc,,12315532,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Study questions,1,No,END QUESTIONNAIRE,23074
1,1619799801612,30/04/2021 16:23:21,1619799801958,1,30/04/2021 17:23:21,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,BEGIN QUESTIONNAIRE,
2,1619799822615,30/04/2021 16:23:42,1619799822994,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,mouse,mouse
3,1619799822662,30/04/2021 16:23:42,1619799822995,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,mouse-quantised,1
4,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,problems,no
5,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,problems-quantised,1
6,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,problems-text,
7,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,drugs/alcohol-1,No
8,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,tired,Tired
9,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,tired-quantised,2
10,1619799822662,30/04/2021 16:23:42,1619799822996,1,30/04/2021 17:23:42,49173,3,questionnaire-iqdc,,12323629,22276,3721005,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.49,1536x864,1536x864,,Study questions,1,No,END QUESTIONNAIRE,21038
1,1619981128070,02/05/2021 18:45:28,1619981173598,1,02/05/2021 19:46:13,49173,3,questionnaire-iqdc,,12351899,22114,3728226,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.128,1280x800,1280x721,,Study questions,1,No,BEGIN QUESTIONNAIRE,
2,1619981155766,02/05/2021 18:45:55,1619981201340,1,02/05/2021 19:46:41,49173,3,questionnaire-iqdc,,12351899,22114,3728226,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.128,1280x800,1280x721,,Study questions,1,No,mouse,trackpad
3,1619981155858,02/05/2021 18:45:55,1619981201342,1,02/05/2021 19:46:41,49173,3,questionnaire-iqdc,,12351899,22114,3728226,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.128,1280x800,1280x721,,Study questions,1,No,mouse-quantised,2
4,1619981155858,02/05/2021 18:45:55,1619981201342,1,02/05/2021 19:46:41,49173,3,questionnaire-iqdc,,12351899,22114,3728226,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.128,1280x800,1280x721,,Study questions,1,No,problems,no
