Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1617978347425,09/04/2021 14:25:47,1617978347509,1,09/04/2021 15:25:47,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Age of onset of bilingualism,1,No,BEGIN QUESTIONNAIRE,
2,1617978393719,09/04/2021 14:26:33,1617978393851,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-27-1,Yes
3,1617978393813,09/04/2021 14:26:33,1617978393853,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-27-text,
4,1617978393813,09/04/2021 14:26:33,1617978393854,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-29-1,No
5,1617978393813,09/04/2021 14:26:33,1617978393854,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-29-text,
6,1617978393813,09/04/2021 14:26:33,1617978393854,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-33,English
7,1617978393813,09/04/2021 14:26:33,1617978393854,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-35,
8,1617978393813,09/04/2021 14:26:33,1617978393854,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-36,
9,1617978393813,09/04/2021 14:26:33,1617978393855,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-37,
10,1617978393813,09/04/2021 14:26:33,1617978393855,1,09/04/2021 15:26:33,49173,1,questionnaire-y7yv,,11757741,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,,Age of onset of bilingualism,1,No,response-38,
